head_idx,layer,head_in_layer,avg_synergy,avg_redundancy,syn_rank,red_rank,syn_red_score
332,10,12,0.03365545827927749,0.003753950146624745,503,455,0.5233892321270962
333,10,13,0.06585895018570283,0.005931659783833703,1126,1024,0.5710503089143866
334,10,14,0.019436395692964775,0.0035352739481622894,197,389,0.3115622241835834
335,10,15,0.016706130643230135,0.0030013972508013925,137,249,0.382171226831421
336,10,16,0.056500404427906194,0.0053046239219407655,1040,928,0.5798764342453663
337,10,17,0.04469580399153397,0.0030809507689448148,800,268,0.9505736981465137
338,10,18,0.04368867515745026,0.004560498998163641,771,732,0.5154457193292145
339,10,19,0.030891493960300716,0.003440565332879759,433,359,0.5463371579876434
340,10,20,0.027259966971258605,0.004650599977289862,348,757,0.12003530450132392
341,10,21,0.01827998551216987,0.0030773623822267352,173,267,0.39805825242718446
342,10,22,0.03038577619773356,0.004055132173116723,421,568,0.35127978817299205
343,10,23,0.03947885276563451,0.004605920667971332,654,746,0.39982347749338043
344,10,24,0.04068012543359424,0.005079796177766531,684,878,0.30979699911738745
345,10,25,0.01859411357395401,0.0021622380592084315,179,87,0.5622241835834069
346,10,26,0.042177981473333404,0.005167960356089322,721,904,0.3195057369814651
347,10,27,0.06288381516150984,0.005310704743825188,1108,930,0.6381288614298323
348,10,28,0.02413876162131154,0.0031116292425167097,285,281,0.48455428067078554
349,10,29,0.03296208061601984,0.004820368821222273,483,806,0.19593998234774934
350,10,30,0.05050079948240535,0.007474158470284506,937,1118,0.3212709620476611
351,10,31,0.015453042442215056,0.0022225897433698623,118,97,0.499558693733451
352,11,0,0.048487110450639075,0.006665824979898863,888,1080,0.3115622241835834
353,11,1,0.03267305012081099,0.0036590081873724718,478,428,0.5251544571932921
354,11,2,0.026953098406213988,0.003155116387173928,341,295,0.5216240070609003
355,11,3,0.05310834666861319,0.005514447601789937,980,964,0.49514563106796117
356,11,4,0.040885651628637144,0.004591229110162935,693,740,0.43954104148278905
357,11,5,0.05244327788737973,0.005103038614825146,970,883,0.5578111209179171
358,11,6,0.06131427977442919,0.004748713916107205,1098,789,0.7537511032656664
359,11,7,0.021710969516112677,0.0025752886488937155,243,173,0.5428067078552515
360,11,8,0.03127477141141712,0.0052267594450513205,449,913,0.07149161518093557
361,11,9,0.008893685189401899,0.001516292979247127,17,17,0.48102383053839365
362,11,10,0.03415260965685125,0.006040469732296802,516,1036,0.02206531332744925
363,11,11,0.016434690107701194,0.0027549398535452,135,204,0.4201235657546337
364,11,12,0.03793257536058997,0.00459569288698209,607,743,0.3609885260370697
365,11,13,0.022434870305592585,0.003520694632424661,261,384,0.37246248896734335
366,11,14,0.03529293478077072,0.005113048099814178,542,885,0.17828773168578993
