head_idx,layer,head_in_layer,avg_synergy,avg_redundancy,syn_balance,syn_red_score
58,1,26,0.01083651950333783,0.002200304728502451,0.8259259225125934,0.10485084972358705
59,1,27,0.048863061183872666,0.0037889607113751394,0.9158282567037874,0.8995604794399265
60,1,28,0.02975026612118994,0.004263745110779429,0.8647097181970822,0.44768795383999216
61,1,29,0.008409131444859672,0.0016722905276177812,0.8323441539643684,0.16158608787242576
62,1,30,0.013181986087910243,0.00227792393891886,0.8487697506238762,0.30678342848191936
63,1,31,0.02465404267811244,0.00438537963568614,0.8415425645725703,0.2428972746640468
64,2,0,0.04552824410494219,0.005076128319318165,0.8923114197389269,0.6916787045719005
65,2,1,0.03572521687007293,0.004933438344131163,0.8679611668919499,0.47642978364437444
66,2,2,0.03084152776709454,0.0038808590528689214,0.8834236128148613,0.6131131610500462
67,2,3,0.03844015740723125,0.004917304844266275,0.877429589934435,0.5601277992497136
68,2,4,0.06141075189685682,0.006183654572294601,0.8964987008650819,0.7286930119669445
69,2,5,0.023798032102355086,0.0036163319282847533,0.8620640149157633,0.4243007315397934
70,2,6,0.028151883602178372,0.003074332248115093,0.8928174889352058,0.6961522042557949
71,2,7,0.0267837571382707,0.0034510315408941452,0.879207393004662,0.5758430443805466
72,2,8,0.015396401273331022,0.002471713037154325,0.8574819994114253,0.3837970908104778
73,2,9,0.026818396229324096,0.00344862140773365,0.878927566247532,0.5733694599008535
74,2,10,0.012924724102272762,0.0022077954340864437,0.8501870415762327,0.3193118547800867
75,2,11,0.03727794187510934,0.004670368144864473,0.8835698244181767,0.6144056277048486
76,2,12,0.026464326218547617,0.0034171889410674647,0.8776093213262919,0.5617165707666715
77,2,13,0.021900015560843526,0.002641573874302953,0.8857340031861367,0.6335363179455249
78,2,14,0.01688335288961953,0.0024228373303887426,0.869296778442642,0.48823618856638723
79,2,15,0.010909038921912816,0.0017675694658933199,0.8577002711170634,0.38572654712466276
80,2,16,0.039472633435757694,0.005916231325618685,0.8613383531779895,0.4178860997494868
81,2,17,0.03926070006318426,0.003628401707789429,0.9064393560463785,0.8165654178320176
82,2,18,0.015992668019120183,0.002352743154993088,0.8646833041291467,0.4474544614136036
83,2,19,0.03598292820742174,0.0045381763586205895,0.8807479449602957,0.5894610609229957
84,2,20,0.018469974578254465,0.003006732266212654,0.8557100321739444,0.36813343268817383
85,2,21,0.013354523883400304,0.0022205647189515996,0.8550732805722938,0.3625047397946965
86,2,22,0.014814828901271015,0.0022441069413726765,0.8646933749767819,0.4475434846816541
87,2,23,0.021531304062640134,0.0025137081190602845,0.8855705725442051,0.6320916401615473
88,2,24,0.013201978674198615,0.0019651521513092463,0.8665209403063086,0.4636986132372908
89,2,25,0.021168484557083492,0.0025880434956739684,0.8815961636285345,0.5969590591654104
90,2,26,0.022042768247566548,0.002584757845928617,0.8886707378758202,0.6594961704767185
91,2,27,0.031235505544263863,0.0030322832077406764,0.9013710673664143,0.7717632682951214
92,2,28,0.0639911092644742,0.008055682453322232,0.8715320458381816,0.5079952809215251
93,2,29,0.04745933535608637,0.006604219839103612,0.8694090869360872,0.48922896191362925
94,2,30,0.0369680216634205,0.0048877578895993225,0.875204066392896,0.5404548396371183
95,2,31,0.04352387610963722,0.006373912325254965,0.855889416291254,0.36971913440244725
96,3,0,0.06259817186441737,0.006913121155813949,0.890497051201423,0.6756402316937405
97,3,1,0.05464541103064357,0.005075666993355215,0.9076937141946555,0.8276535670832808
98,3,2,0.04764759638262318,0.003744388819435088,0.9178993845457144,0.9178686274447667
99,3,3,0.027981588113708537,0.004093751953480526,0.8633815449619108,0.4359473013928878
100,3,4,0.03820440661101016,0.004707146446374663,0.8834619720201166,0.6134522449023055
101,3,5,0.017351020734408674,0.0030564209094959905,0.8472222109652613,0.29310364274405765
102,3,6,0.03567813439217354,0.006234919328825657,0.8444197964213505,0.26833113995490077
103,3,7,0.025573809086504955,0.004581708801159394,0.8435347490781507,0.26050758728829415
104,3,8,0.01985572850760203,0.0032789178615771288,0.854052224613172,0.3534789118171082
105,3,9,0.0168179965834863,0.003131178922092479,0.8384170735005962,0.21526887241135542
106,3,10,0.06049121557922371,0.007880779912748966,0.8753605506492075,0.5418381134587437
107,3,11,0.0177715446186841,0.0026548145376398954,0.8650454624827476,0.45065583247563573
108,3,12,0.011451340309169044,0.0020738948426796485,0.8435091171867629,0.2602810090676394
109,3,13,0.018337640140980972,0.0038849193546382286,0.8235334835862094,0.08370240824639257
110,3,14,0.010617813030655553,0.0022718831659885555,0.8205081419957303,0.056959297327582155
111,3,15,0.01946066464063105,0.003835917894660746,0.8305951039864456,0.14612501144081347
112,3,16,0.033391045040726784,0.004420042797474831,0.8757297725175649,0.545101923869511
113,3,17,0.05943711077685212,0.005867054465275094,0.8960905410745121,0.7250850020198507
114,3,18,0.04545254312572358,0.005016249485521733,0.8888220822457855,0.6608340092469446
115,3,19,0.05899744270655643,0.007249975931467829,0.8814691159286567,0.5958359956606132
116,3,20,0.042881585521960995,0.00576052738372232,0.8717155370944073,0.5096172885101293
117,3,21,0.03213172653384175,0.00470711849464287,0.8650658060090983,0.45083566313786216
118,3,22,0.026263632604535805,0.0034571957844017065,0.8773995912398709,0.5598626198006649
119,3,23,0.03795447315050176,0.004265201126695945,0.8873931845751839,0.6482029830458743
120,3,24,0.04143700189811961,0.003130957306137308,0.9193106506114239,0.9303437955547077
121,3,25,0.03315416168921142,0.0037863643716707558,0.8876369691532898,0.6503579654892121
122,3,26,0.029203632416321186,0.003141666370214541,0.8925663228489381,0.693931971497537
123,3,27,0.014555192100093697,0.0022092599151529,0.8634982784662152,0.4369791905069564
124,3,28,0.032318788566190255,0.0031087077375158336,0.9028145599619201,0.7845233092483747
125,3,29,0.011700128521246755,0.0018360962030676935,0.8604059525035429,0.40964395785847835
126,3,30,0.012281418919133246,0.0015080789014145898,0.8810191834212987,0.5918587274446466
127,3,31,0.008043014293127567,0.0015818141256727044,0.8279826974544927,0.12303212240345385
128,4,0,0.014372398244618048,0.0025525431850421383,0.8459407420132798,0.2817758421314912
129,4,1,0.03832663561796341,0.004581254485075553,0.8850798014843605,0.6277533714085339
130,4,2,0.03251741482119962,0.004363895367339267,0.8746785472559633,0.5358094083201459
131,4,3,0.02076324071771102,0.002366458801923998,0.8886867762998475,0.6596379453275568
132,4,4,0.05825233347014066,0.00898130547454365,0.8586616144211116,0.39422453316766853
133,4,5,0.035341526790103765,0.00405476351813891,0.8870869706221501,0.6454961436804814
134,4,6,0.044821643330263845,0.004226208647151605,0.8986537923797526,0.7477433736181393
135,4,7,0.035262033460475475,0.0042191055082231275,0.8882189065653685,0.6555021174117596
136,4,8,0.0071981142772450865,0.0015670281985015958,0.8193820732111399,0.04700518751621928
137,4,9,0.014774232560934495,0.0020238751833992316,0.8753826790844319,0.5420337221792693
138,4,10,0.025212701130512147,0.002798650327339751,0.8895048196402011,0.6668692027354209
139,4,11,0.011225320291035866,0.0016748301218255266,0.8671404360388301,0.4691747694309222
140,4,12,0.045570532571518184,0.0043870541492649455,0.8977854111864374,0.7400671447103944
141,4,13,0.016332573292145703,0.0027406841382627356,0.8508649525687616,0.3253043843256216
142,4,14,0.03151144845277025,0.0030851290621387363,0.9017791584030941,0.7753706704784804
143,4,15,0.027888749584133083,0.0027879658310468883,0.8989975562641991,0.7507821430981095
144,4,16,0.015300326585210884,0.0024020537451822396,0.8596418645539289,0.40288964989782966
145,4,17,0.01822859653575918,0.0021900751044640794,0.8830102511385415,0.6094591679954455
146,4,18,0.018922338270456363,0.002546721728298852,0.8753439667193242,0.5416915164999959
147,4,19,0.018630468936616094,0.0018885838130691332,0.8995720712108909,0.75586068265617
148,4,20,0.03587152622863083,0.004962437527973566,0.8716625927674911,0.5091492765634135
149,4,21,0.029832761395414305,0.00360984958010316,0.8765004216845637,0.5519142310210062
150,4,22,0.06002614334250095,0.007419253966788368,0.8790223050617209,0.5742069225609852
151,4,23,0.038917105000602026,0.005074838341724164,0.8779127518713684,0.5643988056417923
152,4,24,0.04999969058957514,0.003749157035254001,0.9186652827360436,0.9246389373895844
153,4,25,0.04869222283572182,0.005726993810791615,0.8831898550005155,0.6110468121865457
154,4,26,0.05808578247148719,0.005019513206083429,0.9056034966754228,0.8091766720651455
155,4,27,0.06698204531146434,0.006814254316049657,0.8917795907104459,0.6869774957089835
156,4,28,0.01655474126612219,0.00266784311534266,0.8572936535687401,0.38213217013577466
157,4,29,0.022060927216423686,0.003591332561308603,0.8565535926294698,0.3755902537294195
158,4,30,0.027863171289600804,0.004488044564330532,0.8547475661614187,0.3596255222394618
159,4,31,0.04051839824411086,0.005283910573990609,0.8772409096674193,0.5584599223643824
160,5,0,0.026157201235366308,0.0038140209229324366,0.8659808529812294,0.45892440351304337
161,5,1,0.015325028853620838,0.002240131855673572,0.8698720722787284,0.49332161327273644
162,5,2,0.023833801209724434,0.003541796766362332,0.8656503421470898,0.45600278701688296
163,5,3,0.03265186010089634,0.0033317524516074384,0.897689749810706,0.7392215268833427
164,5,4,0.01957692778499358,0.0035953459710501433,0.8393866453347057,0.22383959618844765
165,5,5,0.04804396984894133,0.0055001674572668,0.8838342424326164,0.6167430035275816
166,5,6,0.013096868543550738,0.0024890610999077955,0.8367777240830988,0.20077751598245083
167,5,7,0.011351328787574852,0.0017732708707501432,0.8608765229499539,0.41380365925652435
168,5,8,0.08466870178499385,0.006922793171271156,0.9032409478476326,0.7882924500812427
169,5,9,0.09019085240374851,0.006590726448916391,0.9218282105444442,0.9525982691471766
170,5,10,0.034400453834935084,0.004705660298147673,0.8738960550939336,0.5288924126499331
171,5,11,0.03855916683299901,0.00444450150141365,0.8859806081268439,0.6357162315470875
172,5,12,0.037859413048845124,0.003237806943297121,0.9118824223971287,0.864680489404318
173,5,13,0.03001070966683426,0.005398722511881079,0.8371471531432991,0.20404315790687388
174,5,14,0.01229292845052011,0.001975891471615681,0.8582349338358216,0.3904528049584567
175,5,15,0.04081956256924133,0.0036473143216209127,0.9055931783626401,0.8090854612795231
176,5,16,0.01835221024027099,0.0024955081507530316,0.8749451070236649,0.5381657165983816
177,5,17,0.026963961681325855,0.0034435459577817767,0.878543466501106,0.5699741335169229
178,5,18,0.01616913455352548,0.0026021487133202586,0.8582586745110753,0.39066266539656214
179,5,19,0.007692615220239087,0.0013760726484899676,0.8408699185634445,0.2369512859903193
180,5,20,0.02741691476885296,0.003410018652749949,0.8816665038626594,0.5975808457065326
181,5,21,0.01970582819718937,0.002398920254286133,0.8817580920883644,0.5983904581108289
182,5,22,0.02861494283337531,0.0038252321986660194,0.8740780479891647,0.5305011751774161
183,5,23,0.04352571698989747,0.0035670832808841167,0.9133581962582676,0.8777258870492399
184,5,24,0.023296389289626976,0.0027984987392890392,0.8822870839196508,0.6030665870027723
185,5,25,0.019152987517744836,0.0022714811672171482,0.8825474007812087,0.6053677098659189
186,5,26,0.02043094236243088,0.002183324547529498,0.8910098230017927,0.6801729803844936
187,5,27,0.01943385887134649,0.002551816469515382,0.8776054645090999,0.5616824776611913
188,5,28,0.05066772681931735,0.006338120316972956,0.8790414615328469,0.5743762600115888
189,5,29,0.06173041465504967,0.00514563325761709,0.9074413361625292,0.8254226210876731
190,5,30,0.04786679551711327,0.004968332752361894,0.8961534934133849,0.725641481786093
191,5,31,0.03335129761909413,0.002978600476777831,0.9087424594055579,0.836924159729413
192,6,0,0.017219374736381517,0.0026325894174053593,0.8625861603832973,0.42891634063265055
193,6,1,0.03422073736717616,0.003916162242705015,0.8891483110214237,0.6637177736321812
194,6,2,0.030598815224735856,0.0036270425117579125,0.8847799584101583,0.625102848698351
195,6,3,0.01801604793838536,0.0030815752304818272,0.8504668859614022,0.3217855950863537
196,6,4,0.05057618330266562,0.004428094946529373,0.9070578071637142,0.8220323399411842
197,6,5,0.025943950706903474,0.0033973488003251214,0.8766464380438955,0.5532049717776408
198,6,6,0.02760000580672324,0.003930652895566143,0.8710495658005241,0.5037303023142191
199,6,7,0.04455245280824917,0.005392602305042613,0.8800600120700829,0.5833799408122756
200,6,8,0.010069002534156608,0.0019784217286469554,0.8336716704926831,0.17332093522817538
201,6,9,0.012407830003489781,0.002297572587552435,0.8407648724950547,0.23602271029910676
202,6,10,0.010628470141198963,0.0021384790672296637,0.8292980023379479,0.13465902248673525
203,6,11,0.026759273825396796,0.003533775313358448,0.8760024718800149,0.5475125043211334
204,6,12,0.023627251515389865,0.0041572938274310085,0.8447492055226008,0.2712430174632547
205,6,13,0.01581184420375098,0.0024516030903236046,0.8614225833075362,0.4186306687939421
206,6,14,0.02136557945949689,0.0027517006409381365,0.8769816663388971,0.5561682892108072
207,6,15,0.014386323562490536,0.0019703168311490243,0.8741643116128719,0.5312637196994368
208,6,16,0.02892719041335371,0.0033049009214470844,0.8908754397602293,0.6789850728946194
209,6,17,0.04295635823549577,0.004043098563029114,0.9048684903408956,0.8026794368464347
210,6,18,0.017185871467356617,0.0027175408049694644,0.858617526692836,0.3938348108926228
211,6,19,0.038110071346076684,0.004200927322542914,0.8900075532765566,0.671313217071515
212,6,20,0.01984619286851677,0.003292987462359318,0.8532497430396667,0.3463852157537971
213,6,21,0.054654151476566715,0.004126210590625219,0.9180960385458273,0.9196069897355568
214,6,22,0.011282509032808297,0.0020960331134816457,0.8392933936683025,0.22301527946803656
215,6,23,0.027783032735218944,0.004138268444737854,0.8592938921051781,0.39981367797356265
216,6,24,0.04087770552627737,0.003984582327789158,0.8999226697208867,0.7589598681730373
217,6,25,0.0216681991081904,0.002493332887778928,0.8900661753444971,0.671831418543427
218,6,26,0.01391955069892573,0.0022468926363400925,0.8574456189315921,0.38347549829658734
219,6,27,0.028017794812385977,0.0030014164101372885,0.8951346876375266,0.7166355447526522
220,6,28,0.009177738980793642,0.0017000868498884482,0.8410987812499331,0.23897436339394298
221,6,29,0.03290341959770495,0.003765417027237806,0.8883675730541315,0.6568162845165292
222,6,30,0.027615022809764134,0.004197056884683158,0.8618397750970066,0.4223185188983191
223,6,31,0.01449968204117688,0.002110003841132325,0.8693303156078922,0.4885326470334284
224,7,0,0.03836227122913764,0.004215344076594596,0.890557938665969,0.6761784585911739
225,7,1,0.06005220781517901,0.0069412904487013115,0.8842865780236717,0.6207415142816025
226,7,2,0.02261388786440833,0.002935592672431054,0.8798401952700247,0.5814368263275261
227,7,3,0.018213654915121565,0.0027161643951755915,0.8669901738853875,0.46784649712968474
228,7,4,0.016779476430250295,0.002502122302244702,0.8668545763062692,0.4666478552605831
229,7,5,0.07035533378586484,0.010803941994027863,0.8547073213595038,0.3592697702791204
230,7,6,0.024711508029328644,0.003355427978707812,0.875246049036826,0.5408259535988664
231,7,7,0.04858673817424192,0.00608855668522144,0.8815985209305598,0.5969798970072359
232,7,8,0.03933717761299135,0.005336255730748331,0.8699678473013617,0.4941682357042639
233,7,9,0.02829393568831984,0.003246532559322498,0.8889718563638881,0.6621579674623704
234,7,10,0.04859131629462222,0.005231167583986849,0.8913810074633209,0.6834541395293747
235,7,11,0.021011226137569672,0.003290047606540397,0.861305745536707,0.41759785799511395
236,7,12,0.0476783970317932,0.00498268755456742,0.8935240036992266,0.7023975825494214
237,7,13,0.0496275055503451,0.005354842739679519,0.8894589663074826,0.666463873047445
238,7,14,0.044267071188349376,0.00526269541505303,0.8810804567474454,0.5924003652427261
239,7,15,0.03700503520373794,0.004980483821772324,0.8714519787499438,0.5072875119117624
240,7,16,0.06384892804354926,0.0050921329165352115,0.9091358600588709,0.8404017033364533
241,7,17,0.04325696645292821,0.004326541298929388,0.896911107667968,0.7323385642272131
242,7,18,0.05101209414399957,0.004224257864511815,0.9083492928390637,0.8334486853795379
243,7,19,0.05333708742745052,0.004858150175428926,0.8998684618480317,0.758480686859761
244,7,20,0.058709557219060265,0.005600137936276424,0.902602768190384,0.7826511336052323
245,7,21,0.062004853493427346,0.004919015010174391,0.9137606619159714,0.881283562572181
246,7,22,0.03184972188632221,0.0035727374048331894,0.8892432144772596,0.6645566916750187
247,7,23,0.031164151467331012,0.0048000757382087485,0.8525612851412285,0.3402994547280651
248,7,24,0.02046317034258091,0.0026915603203394186,0.8748937722206628,0.537711932359603
249,7,25,0.010938300022492327,0.0016039685019643983,0.8656903510160163,0.4563564534004759
250,7,26,0.024785960931706222,0.0030865318190860845,0.880494419616443,0.5872199730363519
251,7,27,0.03146786574856955,0.003857220506402797,0.8804602998118367,0.586918364212414
252,7,28,0.020930708673339998,0.002783042188850335,0.8754097216116906,0.542272769997301
253,7,29,0.03720160517837402,0.0029780412700933126,0.9155801035257796,0.8973668798856795
254,7,30,0.01053931247813282,0.0016334405548549603,0.8613379962220825,0.41788294436649054
255,7,31,0.022183029650492934,0.002480408575696053,0.8915721171632268,0.6851434918717111
256,8,0,0.046471111098133865,0.004120292788998711,0.9087287138253819,0.8368026529295044
257,8,1,0.01635702938718253,0.0025182682617014124,0.8602975921601141,0.4086860849714511
258,8,2,0.02772028023351053,0.004196054722443297,0.8621661536971936,0.4252036076875641
259,8,3,0.02256020869081615,0.0030635190601819877,0.8738316414817953,0.5283230156669547
260,8,4,0.05383805483437983,0.005177025758799276,0.8998787285922338,0.7585714417946208
261,8,5,0.04368561587412345,0.0044291271026057726,0.8992079793850867,0.7526422202806297
262,8,6,0.05444718537099359,0.0063901922309965685,0.8868598927457599,0.6434888434620126
263,8,7,0.03496561869710455,0.003786314470160833,0.8958660128049776,0.7231002395601442
264,8,8,0.05028493121915962,0.005811457163731697,0.8843864252198854,0.6216241335043966
265,8,9,0.03821997511436053,0.003152988564217625,0.9149196955527221,0.8915290717747795
266,8,10,0.049218732319934975,0.003668954071194063,0.9203291757899041,0.9393472521916109
267,8,11,0.04079941760282201,0.004089422289489585,0.9014425535634785,0.772395184804407
268,8,12,0.060043477278338905,0.003876461522000572,0.9248858745517429,0.9796271005217831
269,8,13,0.036472948018086246,0.0038585393888750426,0.8941405358215933,0.7078475413194824
270,8,14,0.04728105732154961,0.003966784383753487,0.9110301914502394,0.8571470238238269
271,8,15,0.040594503502936266,0.0036850027482669676,0.9043862811023162,0.7984168520216381
272,8,16,0.036824325009256954,0.004363411644657236,0.8878510180965671,0.6522500938525456
273,8,17,0.048764626565527616,0.006681360519963189,0.8711292797635286,0.5044349498029912
274,8,18,0.06390049154322001,0.0070827156414895375,0.8935983093320943,0.7030544220243181
275,8,19,0.050075630099079074,0.007300752626418413,0.8684021550971635,0.4803279869160405
276,8,20,0.03742903387174262,0.0036323749583566742,0.8945078109851606,0.7110941434446498
277,8,21,0.051491140838248406,0.005944315660201421,0.8885925788150838,0.6588052678569413
278,8,22,0.05090049018012249,0.004065526134458063,0.9150731771549939,0.8928858030366207
279,8,23,0.04590172091988566,0.005418240187272489,0.8895248520218002,0.6670462829715035
280,8,24,0.02343816545482267,0.004238966964020538,0.8413410300721061,0.24111577021613897
281,8,25,0.02367420126896048,0.0028739115177770728,0.8823805595469335,0.6038928834700846
282,8,26,0.03703031533579562,0.004014140120703641,0.8950908069527872,0.7162476526802755
283,8,27,0.037653710670532865,0.004574300101731545,0.8845019840283238,0.6226456386598603
284,8,28,0.04665595761428987,0.006372855793674562,0.8701320482232404,0.4956197225316006
285,8,29,0.04622783578474874,0.004118171408645044,0.9072401096457288,0.8236438391228412
286,8,30,0.04520517826138889,0.0036338948491305653,0.9142067504384876,0.8852268511167884
287,8,31,0.047804577313515076,0.00467230001586612,0.8997629405945122,0.7575479106747364
288,9,0,0.05736524262054879,0.00588044798027695,0.8965708619511645,0.7293308942924325
289,9,1,0.03788769175979763,0.003885969522846692,0.8960165925551646,0.7244313193212042
290,9,2,0.025983309562059013,0.0030823049626729744,0.8862923801983293,0.6384722030100662
291,9,3,0.04948029745103855,0.004137215397728906,0.9131435851740222,0.8758287895286012
292,9,4,0.040019473991083666,0.003895857137402496,0.9012699537221642,0.7708694540520973
293,9,5,0.033324274786836826,0.004499576995117033,0.8723235286615423,0.5149917513373228
294,9,6,0.05277963290717724,0.003937486444263198,0.9177355307136967,0.9164202087875444
295,9,7,0.04360028606373439,0.004447287344182125,0.8959969484877788,0.7242576716661261
296,9,8,0.013069781913643469,0.0020498645130121763,0.8554208086603181,0.3655767837036173
297,9,9,0.01728145483296452,0.0018356891050946105,0.8965505702373964,0.7291515216378726
298,9,10,0.03886638667241304,0.005609074657480817,0.8597304848417952,0.40367302662313004
299,9,11,0.0254857198473766,0.0041636022715014175,0.8490064905191538,0.308876138045111
300,9,12,0.013595227210908762,0.002520559159365741,0.8404095513557269,0.23288177815751132
301,9,13,0.020807739680045637,0.002749601555813094,0.8779306915044451,0.5645573866095493
302,9,14,0.02516457011475329,0.0034523559342032172,0.8742047451781121,0.5316211402708738
303,9,15,0.01403121696715894,0.0023079817467057547,0.8553027103203371,0.364532829852132
304,9,16,0.03890726732013683,0.005996109747157163,0.8570575662174519,0.38004522886544057
305,9,17,0.054017134586388224,0.007578165163448548,0.8647454725979622,0.44800401200399537
306,9,18,0.034047424901574024,0.004322173114683319,0.8811825756520776,0.5933030656855721
307,9,19,0.019075916246159612,0.0026123262458561556,0.8744389089590512,0.5336910777571168
308,9,20,0.021083458385956037,0.0029254807334252457,0.8716169447524046,0.5087457618216319
309,9,21,0.02603443412500594,0.003219323308424603,0.8841824735112135,0.6198212616620038
310,9,22,0.0332362324018207,0.0036091176380584206,0.8951961025030457,0.7171784337162691
311,9,23,0.04661257864883773,0.005695764384730385,0.8855089094460765,0.6315465568962259
312,9,24,0.047618144645642714,0.005270388103263231,0.8890877831262535,0.6631827252200242
313,9,25,0.05382202327774965,0.005775847646537814,0.8893097821805483,0.6651451301767282
314,9,26,0.048671523506004045,0.005328445749602669,0.8914910414145906,0.6844268066070031
315,9,27,0.03635499531467729,0.003671429436477567,0.8995001913098399,0.755225285921901
316,9,28,0.010365048128624998,0.0012773536737445497,0.8834453888617071,0.6133056547631542
317,9,29,0.04683190758422344,0.007178491307578166,0.8542042204529601,0.35482250938488136
318,9,30,0.006382539206064648,0.0010337000002454556,0.8561916690561819,0.3723909580548316
319,9,31,0.006455685807982883,0.000966819350984773,0.8620288172965498,0.4239895951584775
320,10,0,0.021203908565224003,0.003429613615557117,0.8570177732475799,0.3796934709646386
321,10,1,0.016955001467595127,0.0022268666859595458,0.8799657886092809,0.5825470337212839
322,10,2,0.014266762874836287,0.0026786613007153794,0.8391527115833415,0.2217716920945508
323,10,3,0.040880885201415924,0.00378559482316838,0.904280752486843,0.797484010759154
324,10,4,0.025484830647552238,0.0025499616762252853,0.9018102273838654,0.7756453109361122
325,10,5,0.06316408183084977,0.005593801343479237,0.9085018733594133,0.8347974513478507
326,10,6,0.029453325110650116,0.0036187347782450706,0.8815657555647372,0.5966902610153043
327,10,7,0.03232577169943924,0.003733824812047105,0.8893366641075778,0.665382758336974
328,10,8,0.05728563157979608,0.007047245185446856,0.8817791381191377,0.5985764987011347
329,10,9,0.040826994181520006,0.006478559940070408,0.8531087351034964,0.3451387479534987
330,10,10,0.04701579620727589,0.004828199265952581,0.8918234697055506,0.6873653728454974
331,10,11,0.03508620954969806,0.004241303533063678,0.8855110051946193,0.6315650826838312
332,10,12,0.03365545827927749,0.003753950146624745,0.8955941583936903,0.7206971282229968
333,10,13,0.06585895018570283,0.005931659783833703,0.9068128242219949,0.8198667643234645
334,10,14,0.019436395692964775,0.0035352739481622894,0.843219855119483,0.2577240192803656
335,10,15,0.016706130643230135,0.0030013972508013925,0.8449702895580998,0.2731973339286534
336,10,16,0.056500404427906194,0.0053046239219407655,0.9034645555411186,0.7902690749251987
337,10,17,0.04469580399153397,0.0030809507689448148,0.9271905795016351,1.0
338,10,18,0.04368867515745026,0.004560498998163641,0.8974284769598053,0.7369119533615623
339,10,19,0.030891493960300716,0.003440565332879759,0.8921612253895139,0.6903510316379181
340,10,20,0.027259966971258605,0.004650599977289862,0.8471089375023606,0.2921023393566834
341,10,21,0.01827998551216987,0.0030773623822267352,0.8515569080474078,0.33142106290980206
342,10,22,0.03038577619773356,0.004055132173116723,0.8728239614558345,0.5194154269206966
343,10,23,0.03947885276563451,0.004605920667971332,0.8887423529729352,0.6601292264237352
344,10,24,0.04068012543359424,0.005079796177766531,0.884579526444296,0.6233310903251481
345,10,25,0.01859411357395401,0.0021622380592084315,0.8918293278639617,0.6874171572061998
346,10,26,0.042177981473333404,0.005167960356089322,0.8836135444040251,0.6147920992472993
347,10,27,0.06288381516150984,0.005310704743825188,0.9112656673237195,0.8592285598140104
348,10,28,0.02413876162131154,0.0031116292425167097,0.8800954498670364,0.5836932002926687
349,10,29,0.03296208061601984,0.004820368821222273,0.863892481910966,0.44046383054916705
350,10,30,0.05050079948240535,0.007474158470284506,0.8570391666097301,0.3798825818599869
351,10,31,0.015453042442215056,0.0022225897433698623,0.8710686536612605,0.5038990332695877
352,11,0,0.048487110450639075,0.006665824979898863,0.8713348441913558,0.5062520775982934
353,11,1,0.03267305012081099,0.0036590081873724718,0.8935586954288863,0.702704247019039
354,11,2,0.026953098406213988,0.003155116387173928,0.890537853556484,0.6760009122564178
355,11,3,0.05310834666861319,0.005514447601789937,0.8931576383243175,0.6991590226827143
356,11,4,0.040885651628637144,0.004591229110162935,0.8919838339795068,0.6887829448576367
357,11,5,0.05244327788737973,0.005103038614825146,0.8981574929310923,0.743356235568592
358,11,6,0.06131427977442919,0.004748713916107205,0.9150479463878614,0.8926627706338942
359,11,7,0.021710969516112677,0.0025752886488937155,0.8871807460724191,0.6463250904929332
360,11,8,0.03127477141141712,0.0052267594450513205,0.8514525063413003,0.330498183187614
361,11,9,0.008893685189401899,0.001516292979247127,0.8516288602261887,0.33205709855749305
362,11,10,0.03415260965685125,0.006040469732296802,0.8402622444556364,0.23157962940821772
363,11,11,0.016434690107701194,0.0027549398535452,0.8521967671013853,0.33707722474844404
364,11,12,0.03793257536058997,0.00459569288698209,0.8817900595306267,0.5986730406981645
365,11,13,0.022434870305592585,0.003520694632424661,0.8599783078816656,0.40586370785540815
366,11,14,0.03529293478077072,0.005113048099814178,0.8669844282593716,0.46779570752155475
367,11,15,0.022022100839463935,0.0025593574391283066,0.8896791202349186,0.6684099676369492
368,11,16,0.03869012458045735,0.0037708166724907044,0.9036993277402207,0.7923443906452478
369,11,17,0.028958352724637742,0.0032675073397783957,0.8911797056493977,0.6816746919605952
370,11,18,0.032539894245458334,0.0036011070384009396,0.8910495411504715,0.6805240768884228
371,11,19,0.021246037524507214,0.003166211504814915,0.8616799579879696,0.42090578365970976
372,11,20,0.051660960965608065,0.004419071933329929,0.9094629036034044,0.8432926700339876
373,11,21,0.030100311948112718,0.002890846732516906,0.9052053579355902,0.8056572451964813
374,11,22,0.04004395485075349,0.0034747271223924893,0.9108200813010803,0.8552897132173768
375,11,23,0.03801430552196037,0.003264211034652283,0.9100719458926433,0.8486764209289672
376,11,24,0.03439023130369436,0.003474897635395585,0.9008311227657335,0.7669903202116849
377,11,25,0.029035974180626326,0.0034477229167267616,0.885083813900087,0.627788839958321
378,11,26,0.04858858451073833,0.004468300918232349,0.9055968869048501,0.809118243678701
379,11,27,0.05289751768452684,0.004951217735930145,0.9076977168610566,0.8276889494519603
380,11,28,0.046931095176566365,0.007030262065200675,0.8623538209821601,0.42686253011585584
381,11,29,0.040891022163360484,0.003987293650285337,0.9046181908218441,0.8004668642820728
382,11,30,0.056378532291809884,0.005069532154583457,0.907556429473305,0.8264400113836236
383,11,31,0.05300188344224305,0.005197283594468503,0.8980540097487474,0.7424414753205625
384,12,0,0.03152267574934779,0.005288592495428501,0.8500998785047417,0.3185413594098301
385,12,1,0.01937329330663437,0.003316068044091634,0.8504286799828472,0.3214478657120996
386,12,2,0.0203860817482979,0.0028272138778828327,0.8705943343671397,0.49970619318385207
387,12,3,0.05575824193351702,0.00839243355621613,0.8583138221174813,0.39115015367215533
